id,property_type,room_type,host_response_rate,host_acceptance_rate,host_is_superhost,host_identity_verified,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_checkin,review_scores_cleanliness,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month
2447795,Entire loft,Entire home/apt,1.0,0.74,0.0,1.0,1.0,1.0,1.0,1.0,1489.0,2.0,1125.0,29,59,89,356,43.0,8.0,1.0,4.73,4.81,4.95,4.78,4.89,4.76,4.68,0.39
491412,Private room in rental unit,Private room,1.0,0.81,1.0,1.0,1.0,1.0,1.0,1.0,1900.0,7.0,1125.0,0,27,57,116,0.0,0.0,0.0,4.72,4.78,4.83,4.75,4.82,4.83,4.71,1.7
1270265,Entire condo,Entire home/apt,0.95,0.91,0.0,1.0,1.0,1.0,1.0,1.0,708.0,28.0,365.0,29,42,48,48,15.0,0.0,0.0,4.93,4.93,4.93,4.87,5.0,4.67,5.0,0.13
2484037,Entire loft,Entire home/apt,1.0,0.92,0.0,1.0,2.0,1.0,1.0,2.0,1350.0,2.0,1125.0,30,60,90,365,147.0,7.0,2.0,4.64,4.76,4.92,4.76,4.9,4.87,4.67,1.33
499553,Entire rental unit,Entire home/apt,1.0,0.81,1.0,1.0,7.0,3.0,4.0,6.0,3420.0,3.0,30.0,0,24,46,207,25.0,2.0,0.0,4.92,4.92,5.0,4.96,4.83,4.88,4.88,0.19
499676,Entire condo,Entire home/apt,1.0,0.81,1.0,1.0,6.0,2.0,3.0,5.0,5820.0,3.0,21.0,0,24,46,250,2.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.02
2506525,Private room in home,Private room,1.0,0.86,0.0,1.0,1.0,1.0,1.0,2.0,220.0,5.0,1125.0,11,11,12,287,49.0,2.0,0.0,4.8,4.83,4.89,4.77,4.88,4.51,4.79,0.46
501037,Entire rental unit,Entire home/apt,1.0,0.95,0.0,1.0,4.0,1.0,2.0,2.0,1237.0,5.0,1125.0,10,20,41,184,97.0,20.0,0.0,4.82,4.91,4.92,4.84,4.95,4.98,4.86,0.75
1283294,Entire rental unit,Entire home/apt,1.0,0.93,0.0,1.0,4.0,1.0,1.0,2.0,1947.0,2.0,1000.0,28,54,84,84,145.0,12.0,1.0,4.84,4.86,4.91,4.92,4.9,4.89,4.81,1.29
2516668,Private room in rental unit,Private room,0.95,0.91,0.0,1.0,1.0,1.0,1.0,1.0,350.0,30.0,150.0,30,60,90,365,0.0,0.0,0.0,4.72,4.78,4.83,4.75,4.82,4.83,4.71,1.7
1286695,Entire rental unit,Entire home/apt,1.0,0.6,0.0,1.0,2.0,1.0,1.0,1.0,878.0,6.0,1125.0,0,0,0,256,27.0,2.0,0.0,4.52,4.59,4.78,4.63,4.67,4.7,4.44,0.34
517503,Private room in guest suite,Private room,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,550.0,1.0,1125.0,27,57,87,362,213.0,24.0,4.0,4.66,4.83,4.92,4.66,4.95,4.93,4.6,3.51
2519535,Private room in guest suite,Private room,0.83,0.86,0.0,1.0,2.0,1.0,1.0,1.0,1036.0,2.0,365.0,20,43,71,336,66.0,3.0,0.0,4.75,4.86,4.87,4.91,4.78,4.94,4.79,0.6
1288566,Entire rental unit,Entire home/apt,1.0,0.99,1.0,1.0,2.0,1.0,1.0,1.0,3089.0,2.6,1125.0,13,29,50,318,105.0,35.0,6.0,4.86,4.92,4.94,4.84,4.88,4.9,4.71,1.22
2521698,Private room in home,Private room,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1271.0,2.0,1125.0,0,4,4,252,114.0,22.0,2.0,4.98,5.0,4.99,5.0,5.0,5.0,4.94,1.17
525618,Entire rental unit,Entire home/apt,1.0,0.97,1.0,1.0,5.0,2.0,2.0,2.0,2723.0,30.0,365.0,12,42,72,347,26.0,0.0,0.0,4.96,4.96,5.0,5.0,4.96,5.0,4.91,0.2
527473,Entire rental unit,Entire home/apt,1.0,1.0,1.0,1.0,4.0,1.0,2.0,3.0,2934.0,2.0,1125.0,4,24,33,204,29.8,49.0,3.0,4.91,4.97,4.92,4.95,4.83,4.96,4.84,2.22
2537481,Entire rental unit,Entire home/apt,1.0,0.99,1.0,1.0,2.0,1.0,1.0,1.0,2814.0,2.0,1125.0,6,31,61,329,29.8,45.0,3.0,4.92,4.94,4.99,4.95,4.96,5.0,4.87,3.11
544105,Private room in condo,Private room,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,850.0,2.0,1125.0,26,56,86,176,47.0,14.0,2.0,4.87,4.96,4.98,4.74,4.96,4.98,4.83,0.67
567176,Private room in rental unit,Private room,1.0,0.73,0.0,1.0,1.0,1.0,1.0,1.0,240.0,7.0,90.0,5,26,56,331,27.0,3.0,1.0,4.96,4.89,4.88,4.85,4.96,4.8,4.96,0.29
1309198,Private room in home,Private room,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,400.0,3.0,1125.0,0,0,0,209,1.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.02
1363110,Private room in rental unit,Private room,0.95,0.91,0.0,1.0,2.0,1.0,1.0,1.0,381.0,3.0,1125.0,1,1,2,139,26.0,0.0,0.0,4.88,4.88,4.88,5.0,4.96,4.54,4.77,0.22
571166,Room in serviced apartment,Hotel room,1.0,0.86,0.0,1.0,3.0,1.0,1.0,1.0,2808.0,1.9,365.0,0,0,0,16,1.0,0.0,0.0,4.0,5.0,5.0,5.0,4.9,5.0,4.0,0.02
2537521,Entire rental unit,Entire home/apt,1.0,0.91,1.0,1.0,4.0,2.0,2.0,2.0,2941.0,2.0,1125.0,8,29,54,326,175.0,8.0,0.0,4.95,4.97,4.98,4.94,4.95,4.98,4.92,1.69
2540221,Entire rental unit,Entire home/apt,1.0,0.63,0.0,1.0,3.0,1.0,2.0,2.0,1216.0,3.0,1125.0,30,60,90,365,30.0,1.0,0.0,4.6,4.76,4.97,4.79,4.67,4.87,4.6,0.3
2546210,Private room in rental unit,Private room,0.95,0.9,0.0,1.0,1.0,1.0,1.0,1.0,250.0,5.0,1125.0,30,60,90,365,3.0,0.0,0.0,4.67,4.33,4.67,5.0,4.67,5.0,4.33,0.03
1378164,Entire rental unit,Entire home/apt,0.95,0.67,0.0,1.0,2.0,1.0,1.0,1.0,420.0,20.0,1125.0,26,52,79,152,38.0,1.0,0.0,4.58,4.69,4.83,4.17,4.67,4.67,4.42,0.68
2547576,Entire guesthouse,Entire home/apt,0.95,0.91,0.0,1.0,2.0,1.0,1.0,1.0,900.0,3.0,1125.0,0,28,58,333,62.0,8.0,1.0,4.76,4.84,4.92,4.79,4.87,4.94,4.69,0.57
1403168,Private room in rental unit,Private room,0.95,1.0,0.0,1.0,2.0,2.0,1.0,1.0,566.0,2.0,1125.0,3,30,60,335,1.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.03
1403218,Entire home,Entire home/apt,0.92,0.58,1.0,1.0,3.1,1.3,1.5,1.8,2561.0,1.0,1125.0,11,22,44,276,164.0,2.0,1.0,4.83,4.78,4.94,4.75,4.97,4.48,4.8,1.43
2643099,Private room in guesthouse,Private room,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,545.0,2.0,1125.0,29,59,89,364,42.0,5.0,0.0,4.9,4.78,4.98,4.8,4.98,4.73,4.8,0.4
579534,Private room in rental unit,Private room,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,600.0,5.0,1825.0,0,0,0,87,17.0,7.0,0.0,4.63,4.75,4.94,4.5,4.94,4.88,4.75,0.15
2666125,Entire rental unit,Entire home/apt,0.95,1.0,0.0,1.0,4.0,3.0,2.0,3.0,3068.0,2.9,1125.0,29,59,89,179,95.0,0.0,0.0,4.74,4.82,4.88,4.77,4.77,4.97,4.77,1.05
583039,Entire condo,Entire home/apt,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,1362.0,2.3,1125.0,11,23,39,200,78.0,21.0,3.0,4.72,4.71,4.71,4.78,4.65,4.82,4.72,0.62
1404363,Entire loft,Entire home/apt,1.0,0.64,0.0,1.0,2.0,1.0,1.55,1.0,980.0,4.0,1125.0,1,2,29,209,129.0,4.0,0.0,4.79,4.9,4.94,4.88,4.89,4.84,4.78,1.1
1411454,Entire rental unit,Entire home/apt,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1685.0,3.0,1125.0,1,26,56,146,29.8,43.0,3.0,4.92,4.88,4.98,4.95,4.98,4.95,4.85,2.76
1429120,Private room in rental unit,Private room,1.0,0.77,1.0,1.0,1.0,1.0,1.0,1.0,290.0,2.0,1125.0,22,52,79,354,28.0,4.0,0.0,4.81,4.85,4.89,4.78,5.0,4.85,4.63,0.25
1441365,Entire rental unit,Entire home/apt,1.0,0.96,1.0,1.0,4.0,2.0,2.0,2.0,1346.0,4.0,1125.0,23,53,83,358,101.0,10.0,0.0,4.76,4.78,4.93,4.78,4.97,4.88,4.72,0.9
2702917,Private room in rental unit,Private room,1.0,0.9,0.0,1.0,1.0,1.0,1.0,2.0,540.0,5.0,1125.0,0,0,0,62,10.0,0.0,0.0,5.0,4.7,5.0,4.8,5.0,4.6,4.9,0.09
1441434,Entire serviced apartment,Entire home/apt,1.0,0.94,1.0,1.0,2.0,1.0,1.0,1.0,2564.0,1.9,1125.0,28,58,88,178,215.0,10.0,1.0,4.9,4.94,4.85,4.96,4.9,4.96,4.9,1.83
607833,Private room in rental unit,Private room,1.0,0.9,0.0,1.0,2.0,1.0,1.0,1.0,366.0,3.0,365.0,24,51,81,81,6.0,0.0,0.0,4.83,5.0,4.83,4.83,4.83,4.5,4.67,0.05
609012,Entire rental unit,Entire home/apt,0.5,0.9,0.0,1.0,2.0,1.0,1.0,2.0,1362.0,4.0,365.0,0,0,0,181,24.0,0.0,0.0,4.67,4.82,4.73,4.68,4.59,4.59,4.59,0.19
2715327,Entire rental unit,Entire home/apt,1.0,0.99,0.0,1.0,6.0,1.0,2.0,2.0,594.0,3.0,1125.0,6,27,57,332,34.0,2.0,1.0,4.7,4.42,4.88,4.7,4.94,4.61,4.73,0.31
609594,Entire home,Entire home/apt,1.0,0.91,0.0,1.0,5.0,1.0,3.0,4.0,549.0,21.0,365.0,0,27,57,332,12.0,0.0,0.0,4.67,4.67,4.83,4.17,4.67,4.42,4.42,0.12
1462549,Entire loft,Entire home/apt,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1109.0,4.9,1125.0,8,8,8,11,91.0,17.0,0.0,4.92,4.94,4.99,4.89,4.99,4.9,4.94,0.78
2729425,Private room in home,Private room,1.0,0.91,0.0,1.0,1.0,1.0,1.0,1.0,220.0,15.0,1125.0,0,0,0,0,2.0,0.0,0.0,4.5,5.0,5.0,4.5,5.0,5.0,5.0,0.03
1476127,Private room in serviced apartment,Private room,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,750.0,1.0,1125.0,10,14,44,179,200.0,19.0,2.0,4.97,4.98,4.98,4.99,4.97,4.96,4.98,1.72
610914,Entire condo,Entire home/apt,1.0,0.81,1.0,1.0,4.0,1.0,2.0,3.0,4938.0,3.0,30.0,0,24,46,250,1.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.01
611179,Entire condo,Entire home/apt,1.0,0.81,1.0,1.0,2.0,1.0,1.0,2.0,3731.0,3.0,21.0,0,24,46,238,1.0,0.0,0.0,5.0,5.0,5.0,5.0,4.0,4.9,4.0,0.01
2729571,Entire rental unit,Entire home/apt,0.95,1.0,0.0,1.0,2.0,1.0,1.0,1.0,914.0,3.0,1125.0,0,0,1,88,66.0,0.0,0.0,4.77,4.85,4.94,4.73,4.91,4.76,4.83,0.65
611337,Entire condo,Entire home/apt,1.0,0.81,1.0,1.0,4.0,2.0,2.0,4.0,5809.0,3.0,30.0,0,25,47,251,4.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.04
613181,Entire rental unit,Entire home/apt,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1362.0,2.0,365.0,27,53,83,358,191.0,13.0,2.0,4.74,4.78,4.91,4.63,4.95,4.73,4.72,1.47
1483498,Entire rental unit,Entire home/apt,1.0,0.99,1.0,1.0,4.0,1.0,2.0,2.0,1232.0,2.0,364.0,17,40,70,159,29.8,39.0,5.0,4.81,4.84,4.93,4.89,4.95,4.96,4.82,2.05
2730883,Private room in home,Private room,1.0,0.91,0.0,1.0,1.0,1.0,1.0,1.0,246.0,28.0,1125.0,0,0,0,0,16.0,2.0,0.0,4.75,4.88,4.94,4.94,5.0,5.0,4.75,0.21
617137,Shared room in rental unit,Shared room,0.95,0.9,0.0,1.0,2.0,1.0,1.0,1.0,1815.0,1.0,1125.0,30,60,90,365,0.0,0.0,0.0,4.72,4.78,4.83,4.75,4.82,4.83,4.71,1.7
2745912,Private room in guest suite,Private room,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,349.0,2.0,1125.0,22,52,82,172,53.0,10.0,0.0,4.91,4.89,5.0,4.92,4.94,4.98,4.89,0.69
628081,Entire rental unit,Entire home/apt,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1989.0,3.0,1125.0,9,27,51,325,29.8,35.0,2.0,4.85,4.88,4.97,4.83,4.98,4.94,4.76,2.27
1483664,Private room in condo,Private room,0.95,0.91,0.0,1.0,2.0,1.0,1.0,1.0,549.0,18.0,1125.0,30,60,90,365,3.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,4.67,4.67,0.05
2784853,Entire rental unit,Entire home/apt,1.0,0.93,0.0,1.0,2.0,1.0,1.0,1.0,980.0,3.0,1000.0,15,45,75,75,119.0,4.0,0.0,4.75,4.76,4.89,4.85,4.94,4.6,4.82,1.21
1547284,Entire rental unit,Entire home/apt,1.0,0.64,0.0,1.0,4.0,2.0,2.0,3.0,800.0,3.0,1125.0,15,45,75,350,54.0,5.0,1.0,4.92,4.96,5.0,4.92,4.94,4.96,4.88,0.47
1555819,Entire rental unit,Entire home/apt,1.0,0.98,1.0,1.0,2.0,1.0,1.0,1.0,1943.0,3.0,1125.0,11,33,63,153,29.8,38.0,2.0,4.86,4.88,4.97,4.89,4.97,4.9,4.84,2.71
640803,Entire home,Entire home/apt,1.0,0.9,0.0,1.0,4.0,2.0,2.0,2.0,5999.0,4.0,21.0,0,27,57,332,22.0,0.0,0.0,5.0,5.0,4.95,4.91,5.0,5.0,4.95,0.17
2789086,Private room in rental unit,Private room,1.0,0.9,0.0,1.0,1.0,1.0,1.0,1.96,650.0,3.0,7.0,30,60,90,365,0.0,0.0,0.0,4.72,4.78,4.83,4.75,4.82,4.83,4.71,1.7
642725,Private room in condo,Private room,0.95,0.91,0.0,1.0,2.0,1.0,1.0,1.0,1500.0,2.0,365.0,29,59,89,364,0.0,0.0,0.0,4.72,4.78,4.83,4.75,4.82,4.83,4.71,1.7
642797,Entire rental unit,Entire home/apt,1.0,0.75,1.0,1.0,8.0,2.0,3.0,3.0,9059.0,5.0,1125.0,10,32,62,337,97.0,5.0,0.0,4.91,4.88,4.98,4.84,4.94,4.83,4.72,0.78
654106,Private room in condo,Private room,0.95,0.9,0.0,1.0,1.0,1.0,1.0,1.0,508.0,5.0,180.0,0,0,0,193,1.0,0.0,0.0,5.0,5.0,5.0,5.0,4.0,5.0,4.8,0.01
1565220,Room in boutique hotel,Hotel room,1.0,0.94,1.0,1.0,2.0,1.0,1.0,1.0,2900.0,1.0,90.0,30,60,90,365,25.0,2.0,0.0,4.96,5.0,5.0,5.0,4.96,4.92,4.92,0.22
1627630,Entire rental unit,Entire home/apt,1.0,0.98,1.0,1.0,3.0,1.0,1.0,2.0,1757.0,3.0,1125.0,5,17,47,137,29.8,40.0,2.0,4.92,4.91,4.99,4.91,4.99,4.94,4.87,2.63
2794006,Entire condo,Entire home/apt,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,788.0,2.3,1125.0,13,43,47,134,37.0,9.0,0.0,4.95,4.89,4.97,4.92,5.0,4.78,4.92,0.58
1635595,Entire condo,Entire home/apt,1.0,0.99,1.0,1.0,3.0,1.0,1.0,1.0,1180.0,1.0,1125.0,2,30,60,149,34.0,29.0,3.0,4.82,4.88,4.97,4.94,4.79,4.91,4.85,2.2
1656382,Private room in rental unit,Private room,0.95,0.9,0.0,1.0,1.0,1.0,1.0,1.0,1171.0,1.0,1125.0,30,60,90,365,0.0,0.0,0.0,4.72,4.78,4.83,4.75,4.82,4.83,4.71,1.7
655422,Entire home,Entire home/apt,1.0,1.0,0.0,1.0,3.1,3.0,4.0,6.0,826.0,2.0,1125.0,28,57,87,355,85.0,11.0,2.0,4.48,4.5,4.77,4.51,4.76,4.59,4.48,0.66
691019,Entire condo,Entire home/apt,1.0,0.9,1.0,1.0,6.0,2.0,2.0,3.0,1000.0,14.0,180.0,1,17,47,322,29.8,5.0,0.0,4.75,4.77,4.81,4.7,4.91,4.92,4.76,2.06
2836677,Entire condo,Entire home/apt,1.0,0.9,0.0,1.0,1.0,1.0,1.0,1.0,1280.0,3.0,1125.0,28,58,88,363,19.0,1.0,0.0,4.68,4.79,4.74,4.68,4.74,4.84,4.63,0.18
696031,Entire rental unit,Entire home/apt,1.0,0.9,1.0,1.0,4.0,1.0,2.0,2.0,1130.0,30.0,1125.0,29,59,89,364,146.0,1.0,0.0,4.58,4.5,4.85,4.54,4.86,4.73,4.61,1.17
1676923,Entire loft,Entire home/apt,0.95,0.91,0.0,1.0,2.0,1.0,1.0,1.0,1870.0,2.0,1125.0,7,26,53,312,29.8,44.0,4.0,4.9,4.89,4.87,4.93,4.94,4.98,4.82,2.63
2848002,Private room in guest suite,Private room,0.83,0.86,0.0,1.0,2.0,1.0,1.0,1.0,1300.0,1.0,365.0,0,0,25,292,24.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.23
1689161,Entire rental unit,Entire home/apt,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,988.0,3.0,1125.0,0,0,22,248,120.0,5.0,0.0,4.77,4.83,4.89,4.8,4.88,4.95,4.7,1.06
3293072,Entire loft,Entire home/apt,1.0,0.97,1.0,1.0,2.0,1.0,1.0,1.0,1997.0,3.0,180.0,18,39,69,136,121.0,11.0,1.0,4.98,4.98,4.98,4.94,4.98,4.93,4.94,1.2
2848113,Private room in guest suite,Private room,0.83,0.86,0.0,1.0,2.0,1.0,1.0,1.0,1300.0,1.0,365.0,11,39,64,328,56.0,3.0,1.0,4.89,4.96,4.96,5.0,4.91,4.98,4.87,0.52
3293497,Entire rental unit,Entire home/apt,1.0,0.89,0.0,1.0,2.0,1.0,1.0,1.0,775.0,3.0,360.0,1,1,20,174,83.0,9.0,0.0,4.9,4.98,4.92,4.96,4.97,4.87,4.91,0.86
2863598,Private room in rental unit,Private room,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,500.0,2.0,1125.0,22,52,82,262,25.0,25.0,4.0,4.96,4.92,5.0,4.8,5.0,5.0,4.96,2.2
3319297,Entire condo,Entire home/apt,1.0,0.94,1.0,1.0,2.0,1.0,1.0,1.0,869.0,10.7,827.1,13,24,43,51,37.0,0.0,0.0,4.7,4.86,4.94,4.84,4.95,4.75,4.78,0.4
1727725,Private room in bed and breakfast,Private room,1.0,0.94,1.0,1.0,2.0,1.0,1.0,1.0,2200.0,1.0,90.0,30,60,90,365,33.0,2.0,0.0,4.97,4.94,5.0,4.97,4.97,4.97,4.88,0.29
2863665,Private room in rental unit,Private room,0.67,1.0,0.0,1.0,2.0,1.0,1.0,1.0,600.0,7.0,1125.0,3,3,3,274,216.0,0.0,0.0,4.92,4.96,4.97,4.94,4.92,4.9,4.93,2.57
1736063,Room in boutique hotel,Hotel room,1.0,0.94,1.0,1.0,2.0,1.0,1.0,1.0,1800.0,1.0,90.0,30,60,83,355,44.0,10.0,1.0,4.84,4.79,4.88,4.95,4.91,4.95,4.84,0.4
2867671,Private room in home,Private room,0.95,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1372.0,2.0,1125.0,28,58,88,363,6.0,1.0,0.0,4.8,5.0,5.0,5.0,5.0,4.6,4.8,0.06
1768385,Entire condo,Entire home/apt,1.0,1.0,0.0,1.0,6.0,2.0,2.0,4.0,1000.0,2.0,59.0,11,29,47,134,29.8,66.0,4.0,4.61,4.65,4.71,4.71,4.72,4.9,4.65,3.01
3386326,Entire loft,Entire home/apt,1.0,1.0,0.0,1.0,4.0,2.0,2.0,2.0,1499.0,2.0,1125.0,0,0,27,302,45.0,8.0,1.0,4.87,4.93,4.93,4.93,4.98,5.0,4.95,0.65
2894095,Entire rental unit,Entire home/apt,1.0,1.0,0.0,1.0,6.0,2.0,2.0,5.0,3670.0,3.0,1125.0,20,50,80,80,98.0,7.0,0.0,4.86,4.85,4.94,4.84,5.0,4.94,4.79,0.94
3424613,Entire condo,Entire home/apt,0.9,0.92,0.0,1.0,4.0,1.0,2.0,3.0,836.0,2.0,1125.0,26,56,86,361,50.0,4.0,0.0,4.82,4.94,4.94,4.98,4.9,4.65,4.79,0.53
1798108,Entire rental unit,Entire home/apt,1.0,0.9,0.0,1.0,2.0,1.0,2.0,2.0,1180.0,30.0,365.0,0,0,0,240,8.0,0.0,0.0,4.88,4.5,4.83,4.83,4.67,5.0,5.0,0.07
1826212,Entire rental unit,Entire home/apt,0.95,1.0,0.0,1.0,4.0,2.0,2.0,3.0,1000.0,5.0,1125.0,27,57,87,362,94.0,3.0,0.0,4.82,4.91,4.93,4.9,4.98,4.88,4.85,0.83
1850394,Entire condo,Entire home/apt,1.0,0.99,1.0,1.0,4.0,2.0,2.0,2.0,1955.0,3.6,1125.0,21,42,52,259,29.8,44.0,4.0,4.81,4.85,4.87,4.79,4.93,4.78,4.83,2.67
2908932,Room in serviced apartment,Hotel room,0.99,0.99,0.0,1.0,4.0,1.0,2.0,3.0,908.0,2.0,1125.0,0,0,0,74,4.0,0.0,0.0,4.5,5.0,4.5,5.0,5.0,5.0,4.75,0.08
2908957,Entire serviced apartment,Entire home/apt,0.99,0.99,0.0,1.0,2.0,1.0,1.0,1.0,726.0,1.0,1125.0,12,42,72,347,37.0,1.0,0.0,4.46,4.61,4.78,4.69,4.51,4.68,4.51,0.34
3458354,Entire condo,Entire home/apt,1.0,0.91,0.0,1.0,4.0,3.0,2.0,2.0,1190.0,2.0,1125.0,0,0,0,210,8.0,0.0,0.0,4.86,4.86,5.0,4.86,5.0,4.0,4.67,0.08
3467163,Entire home,Entire home/apt,1.0,0.97,0.0,1.0,2.0,2.0,1.0,2.0,872.0,7.0,1125.0,29,59,89,364,1.0,0.0,0.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,0.01
2918765,Private room in rental unit,Private room,1.0,0.9,0.0,1.0,2.0,1.0,1.0,1.0,960.0,10.0,1125.0,0,0,27,302,15.0,3.0,0.0,4.8,4.8,4.93,4.93,5.0,5.0,4.87,0.35
3468307,Private room in rental unit,Private room,0.95,0.9,0.0,1.0,1.0,1.0,1.0,1.0,508.0,1.0,1125.0,28,58,88,363,3.0,0.0,0.0,4.5,4.0,5.0,5.0,5.0,5.0,5.0,0.03
3490114,Private room in rental unit,Private room,0.95,0.91,0.0,1.0,2.0,1.0,1.0,1.0,3658.0,1.0,1125.0,30,60,90,365,0.0,0.0,0.0,4.72,4.78,4.83,4.75,4.82,4.83,4.71,1.7
1869809,Entire rental unit,Entire home/apt,1.0,0.9,0.0,1.0,4.0,1.0,2.0,4.0,800.0,15.0,1125.0,0,0,0,222,3.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.14
2932923,Entire serviced apartment,Entire home/apt,0.95,1.0,0.0,1.0,4.0,1.0,2.0,2.0,884.0,3.0,1125.0,0,0,0,0,9.0,9.0,0.0,4.44,4.67,4.78,4.67,5.0,4.0,4.22,1.24
2942919,Entire bungalow,Entire home/apt,1.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,793.0,3.0,1125.0,18,42,72,316,92.0,25.0,2.0,4.76,4.71,4.78,4.77,4.63,4.92,4.71,1.48
1877286,Entire rental unit,Entire home/apt,1.0,0.93,0.0,1.0,4.0,1.0,1.0,2.0,2212.0,20.0,1125.0,1,29,58,58,106.0,3.0,0.0,4.69,4.79,4.94,4.91,4.94,4.88,4.68,0.95
1898854,Private room in rental unit,Private room,1.0,0.92,1.0,1.0,2.0,1.0,1.0,1.0,578.0,2.0,15.0,3,22,37,132,15.0,15.0,2.0,5.0,4.93,4.93,4.8,5.0,5.0,5.0,2.71
3506037,Private room in home,Private room,1.0,0.44,0.0,1.0,1.0,2.0,1.5,1.0,11807.0,1.0,1125.0,30,60,90,365,1.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.17
3523524,Entire rental unit,Entire home/apt,1.0,0.5,0.0,1.0,2.0,1.0,2.0,1.0,1100.0,4.0,1125.0,8,36,58,58,1.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.28
2943836,Entire rental unit,Entire home/apt,0.95,0.9,0.0,1.0,4.0,1.0,2.0,2.0,732.0,3.0,90.0,0,0,0,71,54.0,0.0,0.0,4.85,4.89,4.9,4.85,5.0,4.71,4.88,0.51
3536304,Private room in home,Private room,1.0,0.93,1.0,1.0,2.0,1.0,1.0,1.0,545.0,2.0,1125.0,30,60,90,365,13.0,2.0,0.0,4.85,5.0,4.92,4.85,5.0,5.0,4.85,0.19
3561395,Entire rental unit,Entire home/apt,1.0,0.93,1.0,1.0,3.0,1.0,2.0,2.0,1452.0,10.0,1125.0,13,13,38,313,21.0,7.0,1.0,4.81,5.0,4.9,4.86,4.95,4.95,4.86,0.21
1919273,Private room in rental unit,Private room,1.0,0.47,1.0,1.0,2.0,1.0,1.0,1.0,450.0,2.0,180.0,2,11,41,316,85.0,6.0,3.0,4.76,4.89,4.91,4.93,4.92,4.93,4.78,0.78
1919310,Private room in rental unit,Private room,1.0,0.47,1.0,1.0,2.0,1.0,1.0,1.0,350.0,2.0,1125.0,0,28,58,333,142.0,0.0,0.0,4.64,4.75,4.81,4.75,4.76,4.86,4.72,1.26
2984619,Entire rental unit,Entire home/apt,0.98,0.94,0.0,1.0,2.0,1.0,1.0,1.0,1149.0,2.0,99.0,21,51,81,356,89.0,21.0,2.0,4.56,4.57,4.75,4.7,4.61,4.96,4.61,0.83
1919438,Entire loft,Entire home/apt,1.0,1.0,0.0,1.0,3.0,1.0,1.0,2.0,1927.0,4.0,1125.0,11,41,71,160,29.8,24.0,1.0,4.64,4.9,4.77,4.78,4.74,4.92,4.7,2.1
3577110,Entire condo,Entire home/apt,1.0,0.9,1.0,1.0,2.0,1.0,1.0,1.0,908.0,4.0,120.0,0,20,50,50,171.0,14.0,2.0,4.83,4.85,4.92,4.84,4.94,4.95,4.86,1.62
2984948,Entire rental unit,Entire home/apt,0.98,0.94,0.0,1.0,2.0,1.0,1.0,1.0,1191.0,1.9,99.0,26,56,86,334,43.0,17.0,1.0,4.68,4.54,4.73,4.78,4.59,4.85,4.54,0.42
1920070,Private room in home,Private room,1.0,0.91,0.0,1.0,1.0,2.0,1.0,2.0,376.0,1.0,1125.0,30,60,90,365,3.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.05
2985126,Entire rental unit,Entire home/apt,0.98,0.94,0.0,1.0,2.0,1.0,1.0,1.0,1093.0,2.0,99.0,30,60,90,365,34.0,14.0,1.0,4.65,4.74,4.76,4.91,4.68,4.88,4.53,0.33
